,pl_name,ra,dec
611,WASP-175 b,166.3187996,-34.1227453
612,WASP-24 b,227.2154975,2.343286
613,WASP-119 b,55.9336392,-65.19378
614,WASP-41 b,190.6188034,-30.6398176
615,UCAC3 113-933 b,5.2758121,-33.8031679
616,UCAC4 328-061594 b,152.6991091,-24.4532674
617,GJ 900 b,353.7526177,1.6055211
618,Kepler-52 b,286.7380152,49.9757383
619,WASP-60 b,356.6667136,31.1559115
620,WASP-73 b,319.9496969,-58.1489328
621,LP 791-18 c,165.6904843,-16.4064445
622,WASP-73 b,319.9496969,-58.1489328
623,KELT-6 b,195.9818362,30.640145
624,WASP-42 b,192.981203,-42.0736165
625,Kepler-18 d,298.0794448,44.746248
626,CoRoT-19 b,97.0335983,-0.1707293
627,TOI-150.01,112.965421,-73.6060358
628,TOI-199 b,80.1058735,-59.8954326
629,HD 213885 b,338.9837166,-59.864829
630,TOI-444 b,64.1839982,-26.7664071
631,Wolf 327 b,148.3783199,35.570548
632,Wolf 327 b,148.3783199,35.570548
633,HD 47366 c,99.4200181,-12.9856593
634,WASP-20 b,5.1605621,-23.9357894
635,WASP-10 b,348.9930457,31.4627508
636,KELT-4 A b,157.06262,25.5731366
637,Kepler-105 c,287.8872376,46.2761224
638,Kepler-105 c,287.8872376,46.2761224
639,WASP-90 b,315.5319489,7.0562793
640,HAT-P-18 b,256.346376,33.0123251
641,LHS 1140 b,11.248632,-15.2741085
642,HD 189733 b,300.1821223,22.7097759
643,TOI-1685 b,68.5939529,43.0370395
644,TOI-1685 b,68.5939529,43.0370395
645,TOI-1685 b,68.5939529,43.0370395
646,TOI-1062 b,38.1209678,-78.0236828
647,TOI-431 b,83.2692502,-26.7238698
648,TOI-1062 b,38.1209678,-78.0236828
649,HD 189733 b,300.1821223,22.7097759
650,WASP-80 b,303.1667996,-2.1444369
651,TOI-2260 b,247.6669998,49.0467891
652,HD 189733 b,300.1821223,22.7097759
653,WASP-156 b,32.782085,2.4181937
654,HD 25463 c,60.7483361,9.2077676
655,TOI-757 b,187.9948428,-35.5544523
656,HAT-P-18 b,256.346376,33.0123251
657,TOI-1798.02,211.0939367,46.5192825
658,TOI-421 b,81.8532824,-14.2767404
659,KELT-9 b,307.8598998,39.9389161
660,HAT-P-18 b,256.346376,33.0123251
661,WASP-71 b,29.2634506,0.7588247
662,HAT-P-28 b,13.0009159,34.728402
663,WASP-84 b,131.1069959,1.8598933
664,HD 39091 b,84.2992798,-80.4646041
665,WASP-45 b,5.2377567,-35.998465
666,TrES-1 b,286.0408755,36.632536
667,Kepler-5 b,299.4070341,44.0350387
668,HD 190007 b,300.6956339,3.3266992
669,HAT-P-31 b,271.5376722,26.4266061
670,WASP-20 b,5.1605621,-23.9357894
671,HD 219134 c,348.3372026,57.1696255
672,Kepler-105 c,287.8872376,46.2761224
673,GJ 436 b,175.5505363,26.7030669
674,HD 219134 c,348.3372026,57.1696255
675,HAT-P-23 b,306.1239076,16.7621462
676,HAT-P-5 b,274.4055335,36.6214617
677,55 Cnc d,133.1468373,28.3298154
678,WASP-92 b,246.6920395,51.0411328
679,55 Cnc d,133.1468373,28.3298154
680,55 Cnc e,133.1468373,28.3298154
681,55 Cnc e,133.1468373,28.3298154
682,55 Cnc e,133.1468373,28.3298154
683,55 Cnc e,133.1468373,28.3298154
684,55 Cnc f,133.1468373,28.3298154
685,55 Cnc f,133.1468373,28.3298154
686,55 Cnc f,133.1468373,28.3298154
687,Kepler-105 c,287.8872376,46.2761224
688,Kepler-41 b,294.5132465,45.9816453
689,HAT-P-4 b,229.99122,36.229545
690,WASP-89 b,313.9000261,-18.9714084
691,KELT-9 b,307.8598998,39.9389161
692,LHS 1140 c,11.248632,-15.2741085
693,TOI-421 c,81.8532824,-14.2767404
694,TOI-431 b,83.2692502,-26.7238698
695,TOI-431 d,83.2692502,-26.7238698
696,WASP-156 b,32.782085,2.4181937
697,WASP-80 b,303.1667996,-2.1444369
698,HD 77946 b,136.777644,46.6724251
699,LHS 1140 b,11.248632,-15.2741085
700,TOI-1410.01,334.8828486,42.5603141
701,TOI-1798.02,211.0939367,46.5192825
702,HD 25463 c,60.7483361,9.2077676
703,TOI-1798.02,211.0939367,46.5192825
704,TOI-1410.01,334.8828486,42.5603141
705,TOI-1410 c,334.8828486,42.5603141
706,HD 25463 b,60.7483361,9.2077676
707,HD 25463 c,60.7483361,9.2077676
708,HD 77946 b,136.777644,46.6724251
709,TOI-1173 b,197.6830975,70.7680117
710,Gaia22dkvL b,151.769,-66.1808889
711,Gaia22dkvL b,151.769,-66.1808889
712,Gaia22dkvL b,151.769,-66.1808889
713,Gaia22dkvL b,151.769,-66.1808889
714,Gaia22dkvL b,151.769,-66.1808889
715,Gaia22dkvL b,151.769,-66.1808889
716,TOI-421 c,81.8532824,-14.2767404
717,TOI-1685 b,68.5939529,43.0370395
718,WASP-13 b,140.1029654,33.8823291
719,HD 158259 e,261.3495847,52.7904721
720,WASP-142 b,140.5063164,-23.946102
721,HIP 116454 b,353.9543517,0.4447043
722,HIP 116454 b,353.9543517,0.4447043
723,L 98-59 b,124.5328604,-68.3144658
724,L 98-59 c,124.5328604,-68.3144658
725,L 98-59 c,124.5328604,-68.3144658
726,GJ 486 b,191.981531,9.7494181
727,L 98-59 d,124.5328604,-68.3144658
728,L 98-59 b,124.5328604,-68.3144658
729,L 98-59 b,124.5328604,-68.3144658
730,L 98-59 c,124.5328604,-68.3144658
731,L 98-59 d,124.5328604,-68.3144658
732,AU Mic b,311.2911369,-31.34245
733,HIP 67522 b,207.526001,-40.8358961
734,WASP-98 b,58.4290113,-34.3282716
735,TOI-954 b,61.9410587,-25.2088028
736,TOI-238 b,349.2310814,-18.6066463
737,WASP-61 b,75.2996637,-26.0541438
738,HAT-P-52 b,42.7217412,29.0222492
739,Kepler-128 c,282.4922622,43.9802442
740,Kepler-305 c,299.2242557,40.343167
741,Kepler-37 b,284.0592503,44.5183733
742,HD 158259 f,261.3495847,52.7904721
743,WASP-3 b,278.6317411,35.6614312
744,KELT-23 A b,232.1466406,66.3587097
745,XO-7 b,277.4780753,85.2333208
746,Kepler-93 c,291.4181275,38.6723124
747,Kepler-93 b,291.4181275,38.6723124
748,Kepler-506 b,284.6351885,40.7198296
749,Kepler-36 c,291.2501859,49.2318073
750,Kepler-28 b,292.1370409,42.4294835
751,Kepler-186 c,298.652736,43.9549884
752,Kepler-186 b,298.652736,43.9549884
753,Kepler-49 c,292.2945208,40.5918123
754,Kepler-49 d,292.2945208,40.5918123
755,Kepler-186 d,298.652736,43.9549884
756,Kepler-49 b,292.2945208,40.5918123
757,Kepler-186 c,298.652736,43.9549884
758,Kepler-186 d,298.652736,43.9549884
759,Kepler-186 b,298.652736,43.9549884
760,Kepler-49 e,292.2945208,40.5918123
761,Kepler-186 d,298.652736,43.9549884
762,Kepler-128 b,282.4922622,43.9802442
763,Kepler-37 b,284.0592503,44.5183733
764,Kepler-57 b,293.6413146,44.6570692
765,Kepler-20 f,287.6979913,42.3385782
766,Kepler-37 c,284.0592503,44.5183733
767,Kepler-49 e,292.2945208,40.5918123
768,Kepler-20 e,287.6979913,42.3385782
769,Kepler-128 c,282.4922622,43.9802442
770,Kepler-76 b,294.1921185,39.6189727
771,Kepler-85 c,290.9734395,45.2902761
772,Kepler-85 e,290.9734395,45.2902761
773,Kepler-186 f,298.652736,43.9549884
774,Kepler-49 c,292.2945208,40.5918123
775,WASP-3 b,278.6317411,35.6614312
776,WASP-3 b,278.6317411,35.6614312
777,WASP-3 b,278.6317411,35.6614312
778,XO-4 b,110.3880285,58.2681094
779,XO-4 b,110.3880285,58.2681094
780,KELT-23 A b,232.1466406,66.3587097
781,XO-7 b,277.4780753,85.2333208
782,TOI-1235 b,152.2182549,69.2766204
783,Kepler-20 d,287.6979913,42.3385782
784,Kepler-538 b,297.4865503,49.6233975
785,HAT-P-14 b,260.1161719,38.2421682
786,Kepler-23 c,294.2189131,49.4792536
787,Kepler-28 b,292.1370409,42.4294835
788,Kepler-49 b,292.2945208,40.5918123
789,Kepler-186 c,298.652736,43.9549884
790,Kepler-186 d,298.652736,43.9549884
791,Kepler-128 c,282.4922622,43.9802442
792,Kepler-24 c,290.4132621,38.3437283
793,Kepler-305 b,299.2242557,40.343167
794,Kepler-23 d,294.2189131,49.4792536
795,Kepler-85 c,290.9734395,45.2902761
796,Kepler-186 f,298.652736,43.9549884
797,Kepler-49 c,292.2945208,40.5918123
798,Kepler-49 d,292.2945208,40.5918123
799,Kepler-24 b,290.4132621,38.3437283
800,Kepler-85 b,290.9734395,45.2902761
801,Kepler-23 b,294.2189131,49.4792536
802,Kepler-20 f,287.6979913,42.3385782
803,Kepler-186 b,298.652736,43.9549884
804,Kepler-20 d,287.6979913,42.3385782
805,Kepler-20 b,287.6979913,42.3385782
806,Kepler-20 e,287.6979913,42.3385782
807,Kepler-36 b,291.2501859,49.2318073
808,Kepler-128 b,282.4922622,43.9802442
809,HD 99492 b,171.689687,3.0071331
810,WASP-61 b,75.2996637,-26.0541438
811,TOI-238 b,349.2310814,-18.6066463
812,Kepler-57 b,293.6413146,44.6570692
813,Kepler-57 c,293.6413146,44.6570692
814,Kepler-23 d,294.2189131,49.4792536
815,Kepler-23 b,294.2189131,49.4792536
816,Kepler-305 b,299.2242557,40.343167
817,Kepler-305 c,299.2242557,40.343167
818,Kepler-76 b,294.1921185,39.6189727
819,Kepler-20 c,287.6979913,42.3385782
820,Kepler-538 b,297.4865503,49.6233975
821,Kepler-186 d,298.652736,43.9549884
822,Kepler-186 b,298.652736,43.9549884
823,Kepler-85 b,290.9734395,45.2902761
824,Kepler-85 c,290.9734395,45.2902761
825,Kepler-186 b,298.652736,43.9549884
826,Kepler-186 e,298.652736,43.9549884
827,Kepler-37 d,284.0592503,44.5183733
828,Kepler-37 b,284.0592503,44.5183733
829,Kepler-1658 b,294.3565559,38.9473424
830,Kepler-49 b,292.2945208,40.5918123
831,Kepler-49 c,292.2945208,40.5918123
832,Kepler-49 e,292.2945208,40.5918123
833,TOI-849 b,28.7157956,-29.4217086
834,TOI-561 c,148.1851516,6.216103
835,TOI-178 d,7.3020115,-30.4541159
836,TOI-1601 b,38.361569,41.0134321
837,HD 63433 c,117.4793699,27.3631342
838,TOI-561 b,148.1851516,6.216103
839,TOI-178 g,7.3020115,-30.4541159
840,Kepler-36 b,291.2501859,49.2318073
841,WASP-61 b,75.2996637,-26.0541438
842,HD 63935 c,117.9246417,9.3852412
843,TOI-1518 b,352.2675207,67.0348062
844,HD 63433 b,117.4793699,27.3631342
845,TOI-1759 b,326.8516615,62.7538164
846,LTT 1445 A b,45.4624781,-16.5944956
847,HD 191939 c,302.0256247,66.8503014
848,HD 191939 e,302.0256247,66.8503014
849,HD 191939 f,302.0256247,66.8503014
850,HIP 94235 b,287.7411441,-60.2726358
851,TOI-2076 d,217.3920159,39.7903991
852,TOI-1246 d,251.1158702,70.4299917
853,TOI-1807 b,201.2826259,38.9223671
854,HD 93963 A b,162.7766969,25.641065
855,HD 93963 A c,162.7766969,25.641065
856,TOI-762 A b,166.0747423,-47.8214964
857,TOI-181 b,352.1725409,-34.4914099
858,Kepler-76 b,294.1921185,39.6189727
859,TOI-1759 b,326.8516615,62.7538164
860,HD 93963 A c,162.7766969,25.641065
861,TOI-4641 b,42.5582023,25.3335334
862,TOI-1246 d,251.1158702,70.4299917
863,TOI-1246 b,251.1158702,70.4299917
864,TOI-1246 e,251.1158702,70.4299917
865,TOI-1248 b,259.0235918,63.1056072
866,TOI-1347 c,280.3266806,70.2900536
867,HD 235088 b,300.6154535,53.3774418
868,TOI-1467 b,19.1146441,49.2331382
869,KOI-94 c,297.3330716,41.8911186
870,KELT-6 b,195.9818362,30.640145
871,WASP-88 b,309.5112337,-48.4620833
872,KELT-17 b,125.617407,13.7353093
873,HAT-P-14 b,260.1161719,38.2421682
874,WASP-183 b,163.7888521,-0.7370663
875,HAT-P-68 b,118.4831501,23.9382192
876,HAT-P-11 b,297.7101763,48.0818635
877,HAT-P-11 b,297.7101763,48.0818635
878,HAT-P-11 b,297.7101763,48.0818635
879,HAT-P-11 b,297.7101763,48.0818635
880,Kepler-68 b,291.0323102,49.0402129
881,Kepler-68 c,291.0323102,49.0402129
882,Kepler-68 c,291.0323102,49.0402129
883,Kepler-68 b,291.0323102,49.0402129
884,Kepler-68 c,291.0323102,49.0402129
885,Kepler-68 b,291.0323102,49.0402129
886,Kepler-68 d,291.0323102,49.0402129
887,Kepler-68 c,291.0323102,49.0402129
888,Kepler-68 b,291.0323102,49.0402129
889,Kepler-93 b,291.4181275,38.6723124
890,Kepler-93 c,291.4181275,38.6723124
891,Kepler-93 b,291.4181275,38.6723124
892,Kepler-93 b,291.4181275,38.6723124
893,Kepler-506 b,284.6351885,40.7198296
894,HR 8799 c,346.8701486,21.1340376
895,WASP-73 b,319.9496969,-58.1489328
896,Kepler-85 d,290.9734395,45.2902761
897,WASP-35 b,76.0818912,-6.2297801
898,Kepler-432 b,293.2822344,48.2859173
899,Kepler-28 b,292.1370409,42.4294835
900,Kepler-37 c,284.0592503,44.5183733
901,Kepler-37 b,284.0592503,44.5183733
902,Kepler-49 e,292.2945208,40.5918123
903,Kepler-23 d,294.2189131,49.4792536
904,Kepler-57 c,293.6413146,44.6570692
905,Kepler-186 b,298.652736,43.9549884
906,Kepler-85 b,290.9734395,45.2902761
907,Kepler-538 b,297.4865503,49.6233975
908,Kepler-20 e,287.6979913,42.3385782
909,Kepler-20 b,287.6979913,42.3385782
910,Kepler-36 c,291.2501859,49.2318073
911,Kepler-28 c,292.1370409,42.4294835
912,Kepler-305 d,299.2242557,40.343167
913,Kepler-24 e,290.4132621,38.3437283
914,Kepler-186 f,298.652736,43.9549884
915,Kepler-186 c,298.652736,43.9549884
916,Kepler-20 c,287.6979913,42.3385782
917,Kepler-20 b,287.6979913,42.3385782
918,Kepler-49 d,292.2945208,40.5918123
919,Kepler-37 d,284.0592503,44.5183733
920,Kepler-432 b,293.2822344,48.2859173
921,Kepler-57 b,293.6413146,44.6570692
922,Kepler-20 f,287.6979913,42.3385782
923,Kepler-37 b,284.0592503,44.5183733
924,Kepler-49 e,292.2945208,40.5918123
925,Kepler-23 d,294.2189131,49.4792536
926,Kepler-1658 b,294.3565559,38.9473424
927,Kepler-76 b,294.1921185,39.6189727
928,Kepler-432 b,293.2822344,48.2859173
929,Kepler-186 f,298.652736,43.9549884
930,Kepler-47 b,295.2978883,46.9204303
931,Kepler-47 d,295.2978883,46.9204303
932,Kepler-85 d,290.9734395,45.2902761
933,Kepler-28 b,292.1370409,42.4294835
934,Kepler-24 c,290.4132621,38.3437283
935,Kepler-57 b,293.6413146,44.6570692
936,Kepler-23 c,294.2189131,49.4792536
937,Kepler-23 d,294.2189131,49.4792536
938,Kepler-538 b,297.4865503,49.6233975
939,Kepler-305 e,299.2242557,40.343167
940,Kepler-305 d,299.2242557,40.343167
941,Kepler-85 c,290.9734395,45.2902761
942,Kepler-85 d,290.9734395,45.2902761
943,Kepler-85 e,290.9734395,45.2902761
944,Kepler-49 b,292.2945208,40.5918123
945,HAT-P-55 b,264.2735096,25.7311468
946,HAT-P-21 b,171.2749348,41.0280207
947,HD 81040 b,140.9455027,20.3646078
948,Kepler-12 b,286.2434458,50.0403671
949,HIP 65 A b,0.1856063,-54.8308228
950,HR 810 b,40.6417178,-50.7993484
951,HD 111232 b,192.2159553,-68.4246679
952,HD 164604 b,270.7787177,-28.5608343
953,BD-17 63 b,7.1413494,-16.2273254
954,HD 164604 b,270.7787177,-28.5608343
955,HD 175167 b,285.0033888,-69.9450664
956,GJ 876 b,343.3239737,-14.2665958
957,GJ 876 c,343.3239737,-14.2665958
958,GJ 876 d,343.3239737,-14.2665958
959,GJ 876 e,343.3239737,-14.2665958
960,GJ 876 b,343.3239737,-14.2665958
961,GJ 876 c,343.3239737,-14.2665958
962,GJ 876 d,343.3239737,-14.2665958
963,HD 81040 b,140.9455027,20.3646078
964,TOI-2379 b,358.0920465,-53.043156
965,WASP-58 b,274.7012534,45.1722194
966,WASP-7 b,311.0427558,-39.2254856
967,TOI-700 e,97.0957165,-65.5786149
968,WASP-56 b,183.3660401,23.055687
969,Qatar-7 b,358.5151344,37.0218242
970,TOI-2384 b,36.1561463,-65.0001957
971,HD 111232 b,192.2159553,-68.4246679
972,HD 111232 c,192.2159553,-68.4246679
973,HD 142 A d,1.5836771,-49.0753625
974,HD 142 b,1.5836771,-49.0753625
975,HD 142 c,1.5836771,-49.0753625
976,HD 175167 b,285.0033888,-69.9450664
977,HD 81040 b,140.9455027,20.3646078
978,HD 132406 b,224.2276121,53.3809615
979,HD 111232 b,192.2159553,-68.4246679
980,HD 175167 b,285.0033888,-69.9450664
981,HD 111232 c,192.2159553,-68.4246679
982,HD 175167 b,285.0033888,-69.9450664
983,HD 164604 b,270.7787177,-28.5608343
984,HD 132406 b,224.2276121,53.3809615
985,HR 810 b,40.6417178,-50.7993484
986,BD-17 63 b,7.1413494,-16.2273254
987,HD 111232 b,192.2159553,-68.4246679
988,HD 81040 b,140.9455027,20.3646078
989,HD 142 b,1.5836771,-49.0753625
990,GJ 876 b,343.3239737,-14.2665958
991,TOI-2379 b,358.0920465,-53.043156
992,TOI-2384 b,36.1561463,-65.0001957
993,BD-17 63 b,7.1413494,-16.2273254
994,HD 81040 b,140.9455027,20.3646078
995,HD 132406 b,224.2276121,53.3809615
996,HD 175167 b,285.0033888,-69.9450664
997,Kepler-396 c,296.1328135,48.9773095
998,HAT-P-8 b,343.0414932,35.4471778
999,Kepler-396 c,296.1328135,48.9773095
1000,HAT-P-34 b,303.1954355,18.1047776
1001,WASP-183 b,163.7888521,-0.7370663
1002,HATS-70 b,109.1045212,-31.2443947
1003,WASP-144 b,320.7628761,-40.0484393
1004,WASP-164 b,344.8735878,-60.4478194
1005,Kepler-435 b,292.2873012,43.1972542
1006,HAT-P-55 b,264.2735096,25.7311468
1007,Kepler-76 b,294.1921185,39.6189727
1008,HAT-P-6 b,354.7740917,42.4659866
1009,Kepler-28 c,292.1370409,42.4294835
1010,Kepler-305 c,299.2242557,40.343167
1011,Kepler-20 e,287.6979913,42.3385782
1012,Kepler-24 c,290.4132621,38.3437283
1013,Kepler-24 b,290.4132621,38.3437283
1014,Kepler-24 e,290.4132621,38.3437283
1015,Kepler-432 b,293.2822344,48.2859173
1016,Kepler-23 b,294.2189131,49.4792536
1017,Kepler-85 c,290.9734395,45.2902761
1018,Kepler-85 e,290.9734395,45.2902761
1019,Kepler-37 d,284.0592503,44.5183733
1020,Kepler-49 d,292.2945208,40.5918123
1021,Kepler-49 e,292.2945208,40.5918123
1022,Kepler-128 b,282.4922622,43.9802442
1023,Kepler-128 c,282.4922622,43.9802442
1024,Kepler-36 b,291.2501859,49.2318073
1025,Kepler-538 b,297.4865503,49.6233975
1026,Kepler-20 c,287.6979913,42.3385782
1027,Kepler-20 d,287.6979913,42.3385782
1028,Kepler-20 f,287.6979913,42.3385782
1029,Kepler-28 c,292.1370409,42.4294835
1030,Kepler-36 c,291.2501859,49.2318073
1031,Kepler-36 b,291.2501859,49.2318073
1032,Kepler-24 e,290.4132621,38.3437283
1033,Kepler-57 b,293.6413146,44.6570692
1034,Kepler-57 c,293.6413146,44.6570692
1035,Kepler-432 b,293.2822344,48.2859173
1036,Kepler-23 d,294.2189131,49.4792536
1037,Kepler-305 b,299.2242557,40.343167
1038,HD 40307 b,88.5172191,-60.0237289
1039,Kepler-41 b,294.5132465,45.9816453
1040,HD 40307 d,88.5172191,-60.0237289
1041,HD 40307 g,88.5172191,-60.0237289
1042,OGLE-2019-BLG-1470L AB c,271.9492083,-27.0335556
1043,HR 5183 b,206.7357992,6.3498994
1044,WASP-54 b,205.4542456,-0.1281712
1045,HATS-57 b,60.9482779,-19.0568182
1046,HAT-P-9 b,110.1685157,37.1405946
1047,HATS-10 b,294.3068385,-22.2044872
1048,Kepler-36 c,291.2501859,49.2318073
1049,WASP-90 b,315.5319489,7.0562793
1050,XO-1 b,240.5492745,28.1696248
1051,WASP-42 b,192.981203,-42.0736165
1052,HD 191939 b,302.0256247,66.8503014
1053,HD 191939 d,302.0256247,66.8503014
1054,Kepler-305 e,299.2242557,40.343167
1055,HD 63433 b,117.4793699,27.3631342
1056,TOI-561 c,148.1851516,6.216103
1057,TOI-561 d,148.1851516,6.216103
1058,TOI-561 b,148.1851516,6.216103
1059,TOI-561 c,148.1851516,6.216103
1060,TOI-178 e,7.3020115,-30.4541159
1061,TOI-1601 b,38.361569,41.0134321
1062,Kepler-186 c,298.652736,43.9549884
1063,Kepler-186 d,298.652736,43.9549884
1064,Kepler-85 b,290.9734395,45.2902761
1065,Kepler-37 c,284.0592503,44.5183733
1066,Kepler-186 f,298.652736,43.9549884
1067,Kepler-20 f,287.6979913,42.3385782
1068,Kepler-128 b,282.4922622,43.9802442
1069,Kepler-28 b,292.1370409,42.4294835
1070,Kepler-24 c,290.4132621,38.3437283
1071,Kepler-432 b,293.2822344,48.2859173
1072,Kepler-23 c,294.2189131,49.4792536
1073,Kepler-305 c,299.2242557,40.343167
1074,Kepler-305 e,299.2242557,40.343167
1075,Kepler-305 d,299.2242557,40.343167
1076,Kepler-538 b,297.4865503,49.6233975
1077,Kepler-76 b,294.1921185,39.6189727
1078,Kepler-186 b,298.652736,43.9549884
1079,TOI-1444 b,305.4749252,70.9437054
1080,TOI-2076 c,217.3920159,39.7903991
1081,TOI-2076 d,217.3920159,39.7903991
1082,TOI-1807 b,201.2826259,38.9223671
1083,HD 219134 d,348.3372026,57.1696255
1084,WASP-130 b,203.1060194,-42.4752733
1085,WASP-48 b,291.1623865,55.4730273
1086,WASP-1 b,5.1669536,31.9899732
1087,HATS-45 b,101.9942455,-21.9107112
1088,HAT-P-8 b,343.0414932,35.4471778
1089,WASP-153 b,279.2624729,40.0186905
1090,HATS-13 b,316.9614798,-26.0967205
1091,Kepler-12 b,286.2434458,50.0403671
1092,WASP-127 b,160.5587646,-3.8349989
1093,Kepler-18 c,298.0794448,44.746248
1094,TOI-892 b,86.738228,-11.2353401
1095,GJ 876 d,343.3239737,-14.2665958
1096,GJ 876 b,343.3239737,-14.2665958
1097,GJ 876 c,343.3239737,-14.2665958
1098,HD 142 b,1.5836771,-49.0753625
1099,HD 142 c,1.5836771,-49.0753625
1100,HD 81040 b,140.9455027,20.3646078
1101,HD 142 b,1.5836771,-49.0753625
1102,GJ 876 b,343.3239737,-14.2665958
1103,GJ 876 c,343.3239737,-14.2665958
1104,GJ 876 b,343.3239737,-14.2665958
1105,GJ 876 c,343.3239737,-14.2665958
1106,GJ 876 d,343.3239737,-14.2665958
1107,GJ 876 b,343.3239737,-14.2665958
1108,HD 111232 b,192.2159553,-68.4246679
1109,HR 810 b,40.6417178,-50.7993484
1110,HD 132406 b,224.2276121,53.3809615
1111,HR 810 b,40.6417178,-50.7993484
1112,HD 142 b,1.5836771,-49.0753625
1113,GJ 876 b,343.3239737,-14.2665958
1114,GJ 876 c,343.3239737,-14.2665958
1115,GJ 876 d,343.3239737,-14.2665958
1116,GJ 876 e,343.3239737,-14.2665958
1117,GJ 876 d,343.3239737,-14.2665958
1118,GJ 876 b,343.3239737,-14.2665958
1119,GJ 876 c,343.3239737,-14.2665958
1120,GJ 876 d,343.3239737,-14.2665958
1121,GJ 876 e,343.3239737,-14.2665958
1122,BD-17 63 b,7.1413494,-16.2273254
1123,HD 111232 b,192.2159553,-68.4246679
1124,HD 132406 b,224.2276121,53.3809615
1125,HD 175167 b,285.0033888,-69.9450664
1126,CoRoT-2 b,291.7770457,1.3836634
1127,Kepler-36 c,291.2501859,49.2318073
1128,Kepler-20 c,287.6979913,42.3385782
1129,Kepler-20 b,287.6979913,42.3385782
1130,Kepler-20 f,287.6979913,42.3385782
1131,Kepler-24 b,290.4132621,38.3437283
1132,Kepler-23 c,294.2189131,49.4792536
1133,Kepler-28 b,292.1370409,42.4294835
1134,Kepler-49 b,292.2945208,40.5918123
1135,Kepler-37 c,284.0592503,44.5183733
1136,Kepler-37 d,284.0592503,44.5183733
1137,Kepler-78 b,293.7419543,44.4482521
1138,Kepler-305 b,299.2242557,40.343167
1139,Kepler-305 c,299.2242557,40.343167
1140,Kepler-128 c,282.4922622,43.9802442
1141,Kepler-49 e,292.2945208,40.5918123
1142,Kepler-85 d,290.9734395,45.2902761
1143,Kepler-186 c,298.652736,43.9549884
1144,Kepler-186 d,298.652736,43.9549884
1145,Kepler-24 d,290.4132621,38.3437283
1146,Kepler-186 b,298.652736,43.9549884
1147,Kepler-186 d,298.652736,43.9549884
1148,Kepler-186 f,298.652736,43.9549884
1149,Kepler-24 c,290.4132621,38.3437283
1150,Kepler-57 b,293.6413146,44.6570692
1151,Kepler-305 b,299.2242557,40.343167
1152,Kepler-24 b,290.4132621,38.3437283
1153,Kepler-23 b,294.2189131,49.4792536
1154,Kepler-57 c,293.6413146,44.6570692
1155,Kepler-85 c,290.9734395,45.2902761
1156,Kepler-128 b,282.4922622,43.9802442
1157,Kepler-49 c,292.2945208,40.5918123
1158,Kepler-37 d,284.0592503,44.5183733
1159,Kepler-23 c,294.2189131,49.4792536
1160,Kepler-28 b,292.1370409,42.4294835
1161,Kepler-76 b,294.1921185,39.6189727
1162,Kepler-37 d,284.0592503,44.5183733
1163,Kepler-78 b,293.7419543,44.4482521
1164,Kepler-186 b,298.652736,43.9549884
1165,HAT-P-69 b,130.5056385,3.7105662
1166,LTT 3780 b,154.6449033,-11.717801
1167,LTT 3780 c,154.6449033,-11.717801
1168,Kepler-85 b,290.9734395,45.2902761
1169,Kepler-85 c,290.9734395,45.2902761
1170,55 Cnc b,133.1468373,28.3298154
1171,55 Cnc b,133.1468373,28.3298154
1172,Kepler-305 e,299.2242557,40.343167
1173,Kepler-305 d,299.2242557,40.343167
1174,Kepler-76 b,294.1921185,39.6189727
1175,Kepler-37 d,284.0592503,44.5183733
1176,Kepler-20 c,287.6979913,42.3385782
1177,Kepler-20 b,287.6979913,42.3385782
1178,Kepler-186 c,298.652736,43.9549884
1179,Kepler-186 d,298.652736,43.9549884
1180,Kepler-186 b,298.652736,43.9549884
1181,Kepler-49 c,292.2945208,40.5918123
1182,Kepler-49 d,292.2945208,40.5918123
1183,Kepler-49 e,292.2945208,40.5918123
1184,Kepler-36 b,291.2501859,49.2318073
